--- START ---
[Block #697] X:0 | Y:850 | Entropy: 3.11 bits/pixel
[Block #718] X:1050 | Y:850 | Entropy: 7.31 bits/pixel
[Block #719] X:1100 | Y:850 | Entropy: 7.75 bits/pixel
[Block #720] X:1150 | Y:850 | Entropy: 5.55 bits/pixel
[Block #721] X:1200 | Y:850 | Entropy: 4.53 bits/pixel
[Block #722] X:1250 | Y:850 | Entropy: 3.61 bits/pixel
[Block #723] X:1300 | Y:850 | Entropy: 5.70 bits/pixel
[Block #724] X:1350 | Y:850 | Entropy: 6.42 bits/pixel
[Block #725] X:1400 | Y:850 | Entropy: 6.63 bits/pixel
[Block #747] X:450 | Y:900 | Entropy: 2.67 bits/pixel
[Block #748] X:500 | Y:900 | Entropy: 2.49 bits/pixel
[Block #749] X:550 | Y:900 | Entropy: 4.18 bits/pixel
[Block #750] X:600 | Y:900 | Entropy: 4.64 bits/pixel
[Block #751] X:650 | Y:900 | Entropy: 3.66 bits/pixel
[Block #752] X:700 | Y:900 | Entropy: 4.9 bits/pixel
[Block #753] X:750 | Y:900 | Entropy: 4.9 bits/pixel
[Block #779] X:0 | Y:950 | Entropy: 3.55 bits/pixel
[Block #780] X:50 | Y:950 | Entropy: 3.39 bits/pixel
[Block #781] X:100 | Y:950 | Entropy: 3.46 bits/pixel
[Block #782] X:150 | Y:950 | Entropy: 2.88 bits/pixel
[Block #783] X:200 | Y:950 | Entropy: 3.97 bits/pixel
[Block #784] X:250 | Y:950 | Entropy: 3.41 bits/pixel
[Block #785] X:300 | Y:950 | Entropy: 4.81 bits/pixel
[Block #786] X:350 | Y:950 | Entropy: 3.40 bits/pixel
[Block #811] X:1600 | Y:950 | Entropy: 6.96 bits/pixel
[Block #812] X:1650 | Y:950 | Entropy: 5.75 bits/pixel
[Block #813] X:1700 | Y:950 | Entropy: 6.15 bits/pixel
[Block #814] X:1750 | Y:950 | Entropy: 5.54 bits/pixel
[Block #815] X:1800 | Y:950 | Entropy: 4.41 bits/pixel
[Block #816] X:1850 | Y:950 | Entropy: 3.97 bits/pixel
[Block #817] X:1900 | Y:950 | Entropy: 3.99 bits/pixel
[Block #818] X:1950 | Y:950 | Entropy: 3.90 bits/pixel
[Block #838] X:900 | Y:1000 | Entropy: 5.62 bits/pixel
[Block #839] X:950 | Y:1000 | Entropy: 4.94 bits/pixel
[Block #840] X:1000 | Y:1000 | Entropy: 5.79 bits/pixel
[Block #841] X:1050 | Y:1000 | Entropy: 5.58 bits/pixel
[Block #842] X:1100 | Y:1000 | Entropy: 5.52 bits/pixel
[Block #843] X:1150 | Y:1000 | Entropy: 5.94 bits/pixel
[Block #844] X:1200 | Y:1000 | Entropy: 5.60 bits/pixel
[Block #845] X:1250 | Y:1000 | Entropy: 5.93 bits/pixel
[Block #865] X:200 | Y:1050 | Entropy: 4.79 bits/pixel
[Block #866] X:250 | Y:1050 | Entropy: 2.28 bits/pixel
[Block #867] X:300 | Y:1050 | Entropy: 2.14 bits/pixel
[Block #868] X:350 | Y:1050 | Entropy: 3.50 bits/pixel
[Block #869] X:400 | Y:1050 | Entropy: 3.7 bits/pixel
[Block #870] X:450 | Y:1050 | Entropy: 4.43 bits/pixel
[Block #871] X:500 | Y:1050 | Entropy: 6.39 bits/pixel
[Block #872] X:550 | Y:1050 | Entropy: 5.82 bits/pixel
[Block #888] X:1350 | Y:1050 | Entropy: 4.36 bits/pixel
[Block #889] X:1400 | Y:1050 | Entropy: 3.76 bits/pixel
[Block #890] X:1450 | Y:1050 | Entropy: 2.85 bits/pixel
[Block #891] X:1500 | Y:1050 | Entropy: 3.4 bits/pixel
[Block #892] X:1550 | Y:1050 | Entropy: 3.39 bits/pixel
[Block #893] X:1600 | Y:1050 | Entropy: 5.42 bits/pixel
[Block #894] X:1650 | Y:1050 | Entropy: 3.46 bits/pixel
[Block #895] X:1700 | Y:1050 | Entropy: 3.89 bits/pixel
[Block #910] X:400 | Y:1100 | Entropy: 2.79 bits/pixel
[Block #911] X:450 | Y:1100 | Entropy: 4.27 bits/pixel
[Block #912] X:500 | Y:1100 | Entropy: 4.29 bits/pixel
[Block #913] X:550 | Y:1100 | Entropy: 6.13 bits/pixel
[Block #914] X:600 | Y:1100 | Entropy: 6.33 bits/pixel
[Block #915] X:650 | Y:1100 | Entropy: 3.55 bits/pixel
[Block #916] X:700 | Y:1100 | Entropy: 4.7 bits/pixel
[Block #930] X:1400 | Y:1100 | Entropy: 2.72 bits/pixel
[Block #931] X:1450 | Y:1100 | Entropy: 3.42 bits/pixel
[Block #932] X:1500 | Y:1100 | Entropy: 2.74 bits/pixel
[Block #933] X:1550 | Y:1100 | Entropy: 3.29 bits/pixel
[Block #934] X:1600 | Y:1100 | Entropy: 5.49 bits/pixel
[Block #935] X:1650 | Y:1100 | Entropy: 3.50 bits/pixel
[Block #936] X:1700 | Y:1100 | Entropy: 3.39 bits/pixel
[Block #937] X:1750 | Y:1100 | Entropy: 3.13 bits/pixel
[Block #950] X:350 | Y:1150 | Entropy: 2.77 bits/pixel
[Block #951] X:400 | Y:1150 | Entropy: 3.41 bits/pixel
[Block #952] X:450 | Y:1150 | Entropy: 4.17 bits/pixel
[Block #953] X:500 | Y:1150 | Entropy: 3.89 bits/pixel
[Block #954] X:550 | Y:1150 | Entropy: 3.57 bits/pixel
[Block #955] X:600 | Y:1150 | Entropy: 4.76 bits/pixel
[Block #956] X:650 | Y:1150 | Entropy: 7.32 bits/pixel
[Block #957] X:700 | Y:1150 | Entropy: 5.9 bits/pixel
[Block #969] X:1300 | Y:1150 | Entropy: 1.90 bits/pixel
[Block #970] X:1350 | Y:1150 | Entropy: 2.14 bits/pixel
[Block #971] X:1400 | Y:1150 | Entropy: 2.24 bits/pixel
[Block #972] X:1450 | Y:1150 | Entropy: 2.65 bits/pixel
[Block #973] X:1500 | Y:1150 | Entropy: 2.37 bits/pixel
[Block #974] X:1550 | Y:1150 | Entropy: 5.15 bits/pixel
[Block #975] X:1600 | Y:1150 | Entropy: 5.46 bits/pixel
[Block #976] X:1650 | Y:1150 | Entropy: 5.41 bits/pixel
[Block #989] X:250 | Y:1200 | Entropy: 5.72 bits/pixel
[Block #990] X:300 | Y:1200 | Entropy: 3.74 bits/pixel
[Block #991] X:350 | Y:1200 | Entropy: 3.93 bits/pixel
[Block #992] X:400 | Y:1200 | Entropy: 2.70 bits/pixel
[Block #993] X:450 | Y:1200 | Entropy: 2.70 bits/pixel
[Block #994] X:500 | Y:1200 | Entropy: 2.55 bits/pixel
[Block #995] X:550 | Y:1200 | Entropy: 3.16 bits/pixel
[Block #996] X:600 | Y:1200 | Entropy: 3.47 bits/pixel
[Block #1004] X:1000 | Y:1200 | Entropy: 2.23 bits/pixel
[Block #1005] X:1050 | Y:1200 | Entropy: 2.17 bits/pixel
[Block #1006] X:1100 | Y:1200 | Entropy: 2.99 bits/pixel
[Block #1007] X:1150 | Y:1200 | Entropy: 2.75 bits/pixel
[Block #1008] X:1200 | Y:1200 | Entropy: 2.2 bits/pixel
[Block #1009] X:1250 | Y:1200 | Entropy: 2.63 bits/pixel
[Block #1010] X:1300 | Y:1200 | Entropy: 2.44 bits/pixel
[Block #1011] X:1350 | Y:1200 | Entropy: 2.48 bits/pixel
[Block #1021] X:1850 | Y:1200 | Entropy: 5.51 bits/pixel
[Block #1022] X:1900 | Y:1200 | Entropy: 4.60 bits/pixel
[Block #1023] X:1950 | Y:1200 | Entropy: 3.94 bits/pixel
[Block #1024] X:2000 | Y:1200 | Entropy: 3.73 bits/pixel
[Block #1025] X:0 | Y:1250 | Entropy: 2.76 bits/pixel
[Block #1026] X:50 | Y:1250 | Entropy: 2.84 bits/pixel
[Block #1027] X:100 | Y:1250 | Entropy: 3.18 bits/pixel
[Block #1034] X:450 | Y:1250 | Entropy: 2.22 bits/pixel
[Block #1035] X:500 | Y:1250 | Entropy: 2.51 bits/pixel
[Block #1036] X:550 | Y:1250 | Entropy: 2.14 bits/pixel
[Block #1037] X:600 | Y:1250 | Entropy: 2.20 bits/pixel
[Block #1038] X:650 | Y:1250 | Entropy: 5.31 bits/pixel
[Block #1039] X:700 | Y:1250 | Entropy: 2.26 bits/pixel
[Block #1040] X:750 | Y:1250 | Entropy: 2.77 bits/pixel
[Block #1045] X:1000 | Y:1250 | Entropy: 2.53 bits/pixel
[Block #1046] X:1050 | Y:1250 | Entropy: 2.68 bits/pixel
[Block #1047] X:1100 | Y:1250 | Entropy: 3.10 bits/pixel
[Block #1048] X:1150 | Y:1250 | Entropy: 2.36 bits/pixel
[Block #1049] X:1200 | Y:1250 | Entropy: 2.27 bits/pixel
[Block #1050] X:1250 | Y:1250 | Entropy: 3.37 bits/pixel
[Block #1051] X:1300 | Y:1250 | Entropy: 2.81 bits/pixel
[Block #1057] X:1600 | Y:1250 | Entropy: 3.75 bits/pixel
[Block #1058] X:1650 | Y:1250 | Entropy: 3.43 bits/pixel
[Block #1059] X:1700 | Y:1250 | Entropy: 3.60 bits/pixel
[Block #1060] X:1750 | Y:1250 | Entropy: 3.18 bits/pixel
[Block #1061] X:1800 | Y:1250 | Entropy: 3.64 bits/pixel
[Block #1062] X:1850 | Y:1250 | Entropy: 4.7 bits/pixel
[Block #1063] X:1900 | Y:1250 | Entropy: 4.59 bits/pixel
[Block #1068] X:100 | Y:1300 | Entropy: 2.78 bits/pixel
[Block #1069] X:150 | Y:1300 | Entropy: 3.12 bits/pixel
[Block #1070] X:200 | Y:1300 | Entropy: 3.59 bits/pixel
[Block #1071] X:250 | Y:1300 | Entropy: 5.30 bits/pixel
[Block #1072] X:300 | Y:1300 | Entropy: 5.0 bits/pixel
[Block #1073] X:350 | Y:1300 | Entropy: 4.50 bits/pixel
[Block #1074] X:400 | Y:1300 | Entropy: 3.26 bits/pixel
[Block #1080] X:700 | Y:1300 | Entropy: 2.28 bits/pixel
[Block #1081] X:750 | Y:1300 | Entropy: 2.68 bits/pixel
[Block #1082] X:800 | Y:1300 | Entropy: 2.12 bits/pixel
[Block #1083] X:850 | Y:1300 | Entropy: 2.53 bits/pixel
[Block #1084] X:900 | Y:1300 | Entropy: 1.96 bits/pixel
[Block #1085] X:950 | Y:1300 | Entropy: 2.82 bits/pixel
[Block #1086] X:1000 | Y:1300 | Entropy: 2.87 bits/pixel
[Block #1093] X:1350 | Y:1300 | Entropy: 4.6 bits/pixel
[Block #1094] X:1400 | Y:1300 | Entropy: 3.53 bits/pixel
[Block #1095] X:1450 | Y:1300 | Entropy: 3.43 bits/pixel
[Block #1096] X:1500 | Y:1300 | Entropy: 3.20 bits/pixel
[Block #1097] X:1550 | Y:1300 | Entropy: 2.95 bits/pixel
[Block #1098] X:1600 | Y:1300 | Entropy: 3.72 bits/pixel
[Block #1099] X:1650 | Y:1300 | Entropy: 4.28 bits/pixel
[Block #1100] X:1700 | Y:1300 | Entropy: 4.19 bits/pixel
[Block #1107] X:0 | Y:1350 | Entropy: 4.48 bits/pixel
[Block #1108] X:50 | Y:1350 | Entropy: 2.78 bits/pixel
[Block #1109] X:100 | Y:1350 | Entropy: 3.14 bits/pixel
[Block #1110] X:150 | Y:1350 | Entropy: 2.98 bits/pixel
[Block #1111] X:200 | Y:1350 | Entropy: 3.53 bits/pixel
[Block #1112] X:250 | Y:1350 | Entropy: 4.58 bits/pixel
[Block #1113] X:300 | Y:1350 | Entropy: 5.32 bits/pixel
[Block #1120] X:650 | Y:1350 | Entropy: 4.11 bits/pixel
[Block #1121] X:700 | Y:1350 | Entropy: 3.2 bits/pixel
[Block #1122] X:750 | Y:1350 | Entropy: 2.89 bits/pixel
[Block #1123] X:800 | Y:1350 | Entropy: 2.39 bits/pixel
[Block #1124] X:850 | Y:1350 | Entropy: 2.82 bits/pixel
[Block #1125] X:900 | Y:1350 | Entropy: 1.77 bits/pixel
[Block #1126] X:950 | Y:1350 | Entropy: 2.77 bits/pixel
[Block #1127] X:1000 | Y:1350 | Entropy: 3.33 bits/pixel
[Block #1134] X:1350 | Y:1350 | Entropy: 3.15 bits/pixel
[Block #1135] X:1400 | Y:1350 | Entropy: 2.83 bits/pixel
[Block #1136] X:1450 | Y:1350 | Entropy: 3.31 bits/pixel
[Block #1137] X:1500 | Y:1350 | Entropy: 3.25 bits/pixel
[Block #1138] X:1550 | Y:1350 | Entropy: 3.26 bits/pixel
[Block #1139] X:1600 | Y:1350 | Entropy: 3.25 bits/pixel
[Block #1140] X:1650 | Y:1350 | Entropy: 3.23 bits/pixel
[Block #1147] X:2000 | Y:1350 | Entropy: 3.66 bits/pixel
[Block #1148] X:0 | Y:1400 | Entropy: 5.44 bits/pixel
[Block #1149] X:50 | Y:1400 | Entropy: 3.41 bits/pixel
[Block #1150] X:100 | Y:1400 | Entropy: 3.20 bits/pixel
[Block #1151] X:150 | Y:1400 | Entropy: 3.22 bits/pixel
[Block #1152] X:200 | Y:1400 | Entropy: 3.50 bits/pixel
[Block #1153] X:250 | Y:1400 | Entropy: 4.26 bits/pixel
[Block #1154] X:300 | Y:1400 | Entropy: 4.72 bits/pixel
[Block #1162] X:700 | Y:1400 | Entropy: 4.53 bits/pixel
[Block #1163] X:750 | Y:1400 | Entropy: 3.18 bits/pixel
[Block #1164] X:800 | Y:1400 | Entropy: 2.65 bits/pixel
[Block #1165] X:850 | Y:1400 | Entropy: 2.23 bits/pixel
[Block #1166] X:900 | Y:1400 | Entropy: 2.78 bits/pixel
[Block #1167] X:950 | Y:1400 | Entropy: 3.16 bits/pixel
[Block #1168] X:1000 | Y:1400 | Entropy: 3.22 bits/pixel
[Block #1169] X:1050 | Y:1400 | Entropy: 2.94 bits/pixel
[Block #1176] X:1400 | Y:1400 | Entropy: 3.22 bits/pixel
[Block #1177] X:1450 | Y:1400 | Entropy: 3.22 bits/pixel
[Block #1178] X:1500 | Y:1400 | Entropy: 3.63 bits/pixel
[Block #1179] X:1550 | Y:1400 | Entropy: 2.94 bits/pixel
[Block #1180] X:1600 | Y:1400 | Entropy: 3.30 bits/pixel
[Block #1181] X:1650 | Y:1400 | Entropy: 3.34 bits/pixel
[Block #1182] X:1700 | Y:1400 | Entropy: 3.48 bits/pixel
[Block #1185] X:1850 | Y:1400 | Entropy: 3.53 bits/pixel
[Block #1186] X:1900 | Y:1400 | Entropy: 4.54 bits/pixel
[Block #1187] X:1950 | Y:1400 | Entropy: 4.64 bits/pixel
[Block #1188] X:2000 | Y:1400 | Entropy: 4.15 bits/pixel
[Block #1189] X:0 | Y:1450 | Entropy: 5.20 bits/pixel
[Block #1190] X:50 | Y:1450 | Entropy: 4.91 bits/pixel
[Block #1191] X:100 | Y:1450 | Entropy: 3.33 bits/pixel
[Block #1192] X:150 | Y:1450 | Entropy: 3.34 bits/pixel
[Block #1199] X:500 | Y:1450 | Entropy: 3.89 bits/pixel
[Block #1200] X:550 | Y:1450 | Entropy: 3.92 bits/pixel
[Block #1201] X:600 | Y:1450 | Entropy: 6.15 bits/pixel
[Block #1202] X:650 | Y:1450 | Entropy: 2.77 bits/pixel
[Block #1203] X:700 | Y:1450 | Entropy: 5.5 bits/pixel
[Block #1204] X:750 | Y:1450 | Entropy: 2.26 bits/pixel
[Block #1205] X:800 | Y:1450 | Entropy: 2.64 bits/pixel
[Block #1211] X:1100 | Y:1450 | Entropy: 4.85 bits/pixel
[Block #1212] X:1150 | Y:1450 | Entropy: 3.37 bits/pixel
[Block #1213] X:1200 | Y:1450 | Entropy: 3.16 bits/pixel
[Block #1214] X:1250 | Y:1450 | Entropy: 3.32 bits/pixel
[Block #1215] X:1300 | Y:1450 | Entropy: 3.32 bits/pixel
[Block #1216] X:1350 | Y:1450 | Entropy: 3.4 bits/pixel
[Block #1217] X:1400 | Y:1450 | Entropy: 3.13 bits/pixel
[Block #1220] X:1550 | Y:1450 | Entropy: 3.5 bits/pixel
[Block #1221] X:1600 | Y:1450 | Entropy: 3.18 bits/pixel
[Block #1222] X:1650 | Y:1450 | Entropy: 3.18 bits/pixel
[Block #1223] X:1700 | Y:1450 | Entropy: 2.41 bits/pixel
[Block #1224] X:1750 | Y:1450 | Entropy: 2.84 bits/pixel
[Block #1225] X:1800 | Y:1450 | Entropy: 2.78 bits/pixel
[Block #1226] X:1850 | Y:1450 | Entropy: 2.87 bits/pixel
[Block #1227] X:1900 | Y:1450 | Entropy: 3.38 bits/pixel
[Block #1230] X:0 | Y:1500 | Entropy: 2.71 bits/pixel
[Block #1231] X:50 | Y:1500 | Entropy: 5.47 bits/pixel
[Block #1232] X:100 | Y:1500 | Entropy: 3.2 bits/pixel
[Block #1233] X:150 | Y:1500 | Entropy: 2.71 bits/pixel
[Block #1234] X:200 | Y:1500 | Entropy: 2.57 bits/pixel
[Block #1235] X:250 | Y:1500 | Entropy: 3.10 bits/pixel
[Block #1236] X:300 | Y:1500 | Entropy: 3.8 bits/pixel
[Block #1239] X:450 | Y:1500 | Entropy: 3.71 bits/pixel
[Block #1240] X:500 | Y:1500 | Entropy: 4.6 bits/pixel
[Block #1241] X:550 | Y:1500 | Entropy: 2.53 bits/pixel
[Block #1242] X:600 | Y:1500 | Entropy: 2.57 bits/pixel
[Block #1243] X:650 | Y:1500 | Entropy: 3.0 bits/pixel
[Block #1244] X:700 | Y:1500 | Entropy: 4.85 bits/pixel
[Block #1245] X:750 | Y:1500 | Entropy: 2.42 bits/pixel
[Block #1246] X:800 | Y:1500 | Entropy: 2.64 bits/pixel
[Block #1247] X:850 | Y:1500 | Entropy: 2.5 bits/pixel
[Block #1248] X:900 | Y:1500 | Entropy: 2.19 bits/pixel
[Block #1249] X:950 | Y:1500 | Entropy: 2.33 bits/pixel
[Block #1250] X:1000 | Y:1500 | Entropy: 4.39 bits/pixel
[Block #1251] X:1050 | Y:1500 | Entropy: 3.59 bits/pixel
[Block #1252] X:1100 | Y:1500 | Entropy: 2.68 bits/pixel
[Block #1253] X:1150 | Y:1500 | Entropy: 2.95 bits/pixel
[Block #1254] X:1200 | Y:1500 | Entropy: 2.57 bits/pixel
[Block #1255] X:1250 | Y:1500 | Entropy: 2.45 bits/pixel
[Block #1256] X:1300 | Y:1500 | Entropy: 2.12 bits/pixel
[Block #1257] X:1350 | Y:1500 | Entropy: 2.73 bits/pixel
[Block #1258] X:1400 | Y:1500 | Entropy: 2.29 bits/pixel
[Block #1259] X:1450 | Y:1500 | Entropy: 2.28 bits/pixel
[Block #1260] X:1500 | Y:1500 | Entropy: 2.68 bits/pixel
[Block #1261] X:1550 | Y:1500 | Entropy: 2.24 bits/pixel
[Block #1262] X:1600 | Y:1500 | Entropy: 2.26 bits/pixel
[Block #1263] X:1650 | Y:1500 | Entropy: 2.8 bits/pixel
[Block #1264] X:1700 | Y:1500 | Entropy: 2.44 bits/pixel
[Block #1265] X:1750 | Y:1500 | Entropy: 2.38 bits/pixel
[Block #1266] X:1800 | Y:1500 | Entropy: 2.62 bits/pixel
[Block #1267] X:1850 | Y:1500 | Entropy: 2.62 bits/pixel
[Block #1268] X:1900 | Y:1500 | Entropy: 2.96 bits/pixel
[Block #1269] X:1950 | Y:1500 | Entropy: 2.38 bits/pixel
[Block #1270] X:2000 | Y:1500 | Entropy: 3.25 bits/pixel
--- END ---
